year,state,state_ansi,crop,acres_harvested,acres_planted,production_dollars,production_bu,yield_buperacre
1982,DELAWARE,10,SOYBEANS,270000,275000,36612000,6480000,24
1982,FLORIDA,12,SOYBEANS,402000,429000,56963000,10452000,26
1982,GEORGIA,13,SOYBEANS,2350000,2400000,345803000,63450000,27
1982,ILLINOIS,17,SOYBEANS,9200000,9250000,2086238000,354200000,38.5
1982,INDIANA,18,SOYBEANS,4500000,4540000,954608000,173250000,38.5
1982,IOWA,19,SOYBEANS,8400000,8470000,1793610000,306600000,36.5
1982,KANSAS,20,SOYBEANS,1780000,1820000,258242000,46280000,26
1982,KENTUCKY,21,SOYBEANS,1630000,1680000,294720000,51345000,31.5
1982,LOUISIANA,22,SOYBEANS,2900000,3000000,426010000,75400000,26
1982,MARYLAND,24,SOYBEANS,415000,420000,68600000,12035000,29
1982,MICHIGAN,26,SOYBEANS,1140000,1150000,192956000,35340000,31
1982,MINNESOTA,27,SOYBEANS,4830000,4950000,985562000,169050000,35
1982,MISSISSIPPI,28,SOYBEANS,3550000,3700000,529802000,92300000,26
1982,MISSOURI,29,SOYBEANS,5700000,5800000,961020000,171000000,30
1982,NEBRASKA,31,SOYBEANS,2250000,2300000,434700000,78750000,35
1982,NEW JERSEY,34,SOYBEANS,170000,172000,23248000,4250000,25
1982,NORTH CAROLINA,37,SOYBEANS,2100000,2150000,292950000,52500000,25
1982,NORTH DAKOTA,38,SOYBEANS,415000,425000,47235000,8715000,21
1982,OHIO,39,SOYBEANS,3700000,3750000,756576000,133200000,36
1982,OKLAHOMA,40,SOYBEANS,280000,300000,26208000,5040000,18
1982,PENNSYLVANIA,42,SOYBEANS,135000,143000,22808000,4185000,31
1982,SOUTH CAROLINA,45,SOYBEANS,1800000,1850000,227700000,39600000,22
1982,SOUTH DAKOTA,46,SOYBEANS,800000,820000,136152000,24400000,30.5
1982,TENNESSEE,47,SOYBEANS,2300000,2400000,339492000,60950000,26.5
1982,TEXAS,48,SOYBEANS,920000,1000000,124430000,23000000,25
1982,VIRGINIA,51,SOYBEANS,665000,680000,109925000,19285000,29
1982,WISCONSIN,55,SOYBEANS,440000,460000,76793000,13640000,31
1982,ALABAMA,1,WHEAT,"725,000","850,000","69,600,000","23,200,000",32
1982,ARIZONA,4,WHEAT,"143,000","145,000","44,674,000","12,407,000",86.8
1982,ARKANSAS,5,WHEAT,"1,900,000","2,000,000","231,040,000","72,200,000",38
1982,CALIFORNIA,6,WHEAT,"1,075,000","1,150,000","290,062,000","77,175,000",71.8
1982,COLORADO,8,WHEAT,"2,958,000","3,350,000","284,547,000","84,984,000",28.7
1982,DELAWARE,10,WHEAT,"58,000","59,000","6,960,000","2,320,000",40
1982,GEORGIA,13,WHEAT,"1,370,000","1,470,000","137,438,000","45,210,000",33
1982,IDAHO,16,WHEAT,"1,510,000","1,600,000","352,914,000","94,770,000",62.8
1982,ILLINOIS,17,WHEAT,"1,500,000","1,600,000","208,575,000","67,500,000",45
1982,INDIANA,18,WHEAT,"1,030,000","1,150,000","134,971,000","43,260,000",42
1982,IOWA,19,WHEAT,"100,000","115,000","9,900,000","3,000,000",30
1982,KANSAS,20,WHEAT,"13,100,000","14,100,000","1,563,485,000","458,500,000",35
1982,KENTUCKY,21,WHEAT,"620,000","750,000","74,921,000","23,560,000",38
1982,LOUISIANA,22,WHEAT,"500,000","550,000","60,800,000","19,000,000",38
1982,MARYLAND,24,WHEAT,"136,000","145,000","17,707,000","5,712,000",42
1982,MICHIGAN,26,WHEAT,"560,000","650,000","75,998,000","22,960,000",41
1982,MINNESOTA,27,WHEAT,"3,184,000","3,240,000","456,463,000","126,809,000",39.8
1982,MISSISSIPPI,28,WHEAT,"950,000","1,100,000","108,300,000","36,100,000",38
1982,MISSOURI,29,WHEAT,"2,200,000","2,500,000","219,164,000","74,800,000",34
1982,MONTANA,30,WHEAT,"5,360,000","5,750,000","639,544,000","180,320,000",33.6
1982,NEBRASKA,31,WHEAT,"2,900,000","3,050,000","340,025,000","101,500,000",35
1982,NEVADA,32,WHEAT,"29,000","32,000","6,672,000","1,890,000",65.2
1982,NEW JERSEY,34,WHEAT,"45,000","60,000","5,598,000","1,800,000",40
1982,NEW MEXICO,35,WHEAT,"510,000","730,000","43,223,000","12,750,000",25
1982,NEW YORK,36,WHEAT,"125,000","145,000","17,945,000","5,438,000",43.5
1982,NORTH CAROLINA,37,WHEAT,"650,000","700,000","70,200,000","23,400,000",36
1982,NORTH DAKOTA,38,WHEAT,"10,300,000","10,525,000","1,129,246,000","324,835,000",31.5
1982,OHIO,39,WHEAT,"1,200,000","1,430,000","162,540,000","51,600,000",43
1982,OKLAHOMA,40,WHEAT,"6,900,000","8,000,000","787,842,000","227,700,000",33
1982,OREGON,41,WHEAT,"1,200,000","1,260,000","254,635,000","63,500,000",52.9
1982,PENNSYLVANIA,42,WHEAT,"228,000","235,000","26,676,000","8,208,000",36
1982,SOUTH CAROLINA,45,WHEAT,"550,000","580,000","57,420,000","19,800,000",36
1982,SOUTH DAKOTA,46,WHEAT,"3,595,000","3,900,000","341,758,000","98,530,000",27.4
1982,TENNESSEE,47,WHEAT,"830,000","980,000","89,640,000","29,880,000",36
1982,TEXAS,48,WHEAT,"6,000,000","8,200,000","492,480,000","144,000,000",24
1982,UTAH,49,WHEAT,"266,000","275,000","30,760,000","9,273,000",34.9
1982,VIRGINIA,51,WHEAT,"350,000","400,000","40,565,000","13,300,000",38
1982,WASHINGTON,53,WHEAT,"2,840,000","2,990,000","556,908,000","138,880,000",48.9
1982,WEST VIRGINIA,54,WHEAT,"9,000","11,000","1,055,000","315,000",35
1982,WISCONSIN,55,WHEAT,"122,000","130,000","17,348,000","5,596,000",45.9
1982,WYOMING,56,WHEAT,"309,000","325,000","29,165,000","8,985,000",29.1
1981,ALABAMA,1,CORN,530000,600000,78705000,29150000,55
1981,ARIZONA,4,CORN,30000,45000,11895000,3900000,130
1981,ARKANSAS,5,CORN,49000,65000,8982000,3185000,65
1981,CALIFORNIA,6,CORN,275000,470000,119763000,35750000,130
1981,COLORADO,8,CORN,770000,960000,261954000,103950000,135
1981,CONNECTICUT,9,CORN,,64000,,,
1981,DELAWARE,10,CORN,181000,196000,40770000,15385000,85
1981,FLORIDA,12,CORN,327000,444000,53121000,18639000,57
1981,GEORGIA,13,CORN,1380000,1600000,195960000,69000000,50
1981,IDAHO,16,CORN,65000,147000,24294000,7475000,115
1981,ILLINOIS,17,CORN,11320000,11600000,3608590000,1426320000,126
1981,INDIANA,18,CORN,6000000,6250000,1600560000,648000000,108
1981,IOWA,19,CORN,13850000,14400000,4172313000,1731250000,125
1981,KANSAS,20,CORN,1175000,1350000,381969000,148050000,126
1981,KENTUCKY,21,CORN,1490000,1680000,375271000,146020000,98
1981,LOUISIANA,22,CORN,33000,45000,7673000,2475000,75
1981,MAINE,23,CORN,,42000,,,
1981,MARYLAND,24,CORN,680000,775000,187272000,69360000,102
1981,MASSACHUSETTS,25,CORN,,46000,,,
1981,MICHIGAN,26,CORN,2800000,3200000,642432000,268800000,96
1981,MINNESOTA,27,CORN,6770000,7700000,1735151000,744700000,110
1981,MISSISSIPPI,28,CORN,115000,180000,20608000,6440000,56
1981,MISSOURI,29,CORN,1940000,2100000,514798000,207580000,107
1981,MONTANA,30,CORN,10000,86000,2788000,850000,85
1981,NEBRASKA,31,CORN,6880000,7400000,1985912000,791200000,115
1981,NEW HAMPSHIRE,33,CORN,,28000,,,
1981,NEW JERSEY,34,CORN,130000,170000,33591000,12870000,99
1981,NEW MEXICO,35,CORN,65000,85000,23629000,8320000,128
1981,NEW YORK,36,CORN,830000,1460000,206869000,77190000,93
1981,NORTH CAROLINA,37,CORN,1830000,2000000,377639000,140910000,77
1981,NORTH DAKOTA,38,CORN,513000,900000,99312000,41553000,81
1981,OHIO,39,CORN,3750000,4100000,892800000,360000000,96
1981,OKLAHOMA,40,CORN,50000,100000,13455000,4500000,90
1981,OREGON,41,CORN,22000,53000,9059000,2970000,135
1981,PENNSYLVANIA,42,CORN,1400000,1870000,360192000,134400000,96
1981,RHODE ISLAND,44,CORN,,5000,,,
1981,SOUTH CAROLINA,45,CORN,570000,645000,85956000,33060000,58
1981,SOUTH DAKOTA,46,CORN,2580000,3400000,415380000,180600000,70
1981,TENNESSEE,47,CORN,640000,770000,145152000,53760000,84
1981,TEXAS,48,CORN,1090000,1150000,367286000,127530000,117
1981,UTAH,49,CORN,15000,90000,5561000,1650000,110
1981,VERMONT,50,CORN,,110000,,,
1981,VIRGINIA,51,CORN,625000,820000,151875000,56250000,90
1981,WASHINGTON,53,CORN,114000,163000,45201000,14820000,130
1981,WEST VIRGINIA,54,CORN,84000,125000,20402000,7728000,92
1981,WISCONSIN,55,CORN,3500000,4520000,903420000,378000000,108
1981,WYOMING,56,CORN,46000,88000,12701000,5060000,110
1981,ALABAMA,1,SOYBEANS,2020000,2050000,282477000,46460000,23
1981,ARKANSAS,5,SOYBEANS,4500000,4550000,611820000,99000000,22
1981,DELAWARE,10,SOYBEANS,255000,260000,43031000,6885000,27
1981,FLORIDA,12,SOYBEANS,410000,423000,61008000,9840000,24
1981,GEORGIA,13,SOYBEANS,2200000,2300000,254562000,41800000,19
1981,ILLINOIS,17,SOYBEANS,9150000,9250000,2138355000,347700000,38
1981,INDIANA,18,SOYBEANS,4600000,4650000,924462000,151800000,33
1981,IOWA,19,SOYBEANS,8050000,8100000,1912680000,322000000,40
1981,KANSAS,20,SOYBEANS,1510000,1540000,264099000,45300000,30
1981,KENTUCKY,21,SOYBEANS,1650000,1700000,302891000,47850000,29
1981,LOUISIANA,22,SOYBEANS,3030000,3110000,405323000,63630000,21
1981,MARYLAND,24,SOYBEANS,355000,360000,64409000,10473000,29.5
1981,MICHIGAN,26,SOYBEANS,1040000,1050000,188448000,31200000,30
1981,MINNESOTA,27,SOYBEANS,4350000,4460000,817104000,139200000,32
1981,MISSISSIPPI,28,SOYBEANS,3700000,3800000,484071000,77700000,21
1981,MISSOURI,29,SOYBEANS,5000000,5120000,907500000,150000000,30
1981,NEBRASKA,31,SOYBEANS,2070000,2150000,455441000,78660000,38
1981,NEW JERSEY,34,SOYBEANS,168000,170000,29037000,4872000,29
1981,NORTH CAROLINA,37,SOYBEANS,1850000,1920000,283513000,46250000,25
1981,NORTH DAKOTA,38,SOYBEANS,245000,250000,39102000,6860000,28
1981,OHIO,39,SOYBEANS,3450000,3500000,608632000,98325000,28.5
1981,OKLAHOMA,40,SOYBEANS,270000,280000,36936000,6480000,24
1981,PENNSYLVANIA,42,SOYBEANS,130000,135000,24180000,4030000,31
1981,SOUTH CAROLINA,45,SOYBEANS,1550000,1600000,191270000,31000000,20
1981,SOUTH DAKOTA,46,SOYBEANS,770000,780000,127504000,22330000,29
1981,TENNESSEE,47,SOYBEANS,2350000,2450000,356025000,58750000,25
1981,TEXAS,48,SOYBEANS,480000,560000,60192000,10560000,22
1981,VIRGINIA,51,SOYBEANS,635000,645000,108458000,17780000,28
1981,WISCONSIN,55,SOYBEANS,375000,380000,73631000,12375000,33
1981,ALABAMA,1,WHEAT,"565,000","650,000","82,038,000","24,860,000",44
1981,ARIZONA,4,WHEAT,"258,000","261,000","100,765,000","21,844,000",84.7
1981,ARKANSAS,5,WHEAT,"1,650,000","1,750,000","238,128,000","67,650,000",41
1981,CALIFORNIA,6,WHEAT,"1,345,000","1,420,000","449,347,000","105,545,000",78.5
1981,COLORADO,8,WHEAT,"3,108,000","3,511,000","314,758,000","87,877,000",28.3
1981,DELAWARE,10,WHEAT,"48,000","50,000","6,144,000","1,920,000",40
1981,GEORGIA,13,WHEAT,"1,070,000","1,150,000","152,753,000","46,010,000",43
1981,IDAHO,16,WHEAT,"1,510,000","1,590,000","327,196,000","89,780,000",59.5
1981,ILLINOIS,17,WHEAT,"1,950,000","2,000,000","332,475,000","97,500,000",50
1981,INDIANA,18,WHEAT,"1,300,000","1,350,000","208,104,000","59,800,000",46
1981,IOWA,19,WHEAT,"125,000","131,000","18,038,000","4,875,000",39
1981,KANSAS,20,WHEAT,"12,100,000","13,900,000","1,146,800,000","302,500,000",25
1981,KENTUCKY,21,WHEAT,"680,000","810,000","98,532,000","28,560,000",42
1981,LOUISIANA,22,WHEAT,"275,000","310,000","42,735,000","11,550,000",42
1981,MARYLAND,24,WHEAT,"137,000","140,000","18,255,000","5,617,000",41
1981,MICHIGAN,26,WHEAT,"830,000","840,000","144,005,000","41,500,000",50
1981,MINNESOTA,27,WHEAT,"3,510,000","3,570,000","527,945,000","140,025,000",39.9
1981,MISSISSIPPI,28,WHEAT,"600,000","650,000","78,000,000","24,000,000",40
1981,MISSOURI,29,WHEAT,"2,750,000","3,200,000","385,770,000","115,500,000",42
1981,MONTANA,30,WHEAT,"5,820,000","6,040,000","639,708,000","172,830,000",29.7
1981,NEBRASKA,31,WHEAT,"2,900,000","3,000,000","384,192,000","104,400,000",36
1981,NEVADA,32,WHEAT,"31,000","34,000","6,290,000","1,850,000",59.7
1981,NEW JERSEY,34,WHEAT,"56,000","64,000","7,691,000","2,352,000",42
1981,NEW MEXICO,35,WHEAT,"500,000","700,000","40,370,000","11,000,000",22
1981,NEW YORK,36,WHEAT,"160,000","170,000","22,528,000","7,040,000",44
1981,NORTH CAROLINA,37,WHEAT,"550,000","600,000","72,930,000","21,450,000",39
1981,NORTH DAKOTA,38,WHEAT,"11,570,000","11,825,000","1,173,026,000","328,260,000",28.4
1981,OHIO,39,WHEAT,"1,600,000","1,640,000","249,920,000","70,400,000",44
1981,OKLAHOMA,40,WHEAT,"6,400,000","7,700,000","663,552,000","172,800,000",27
1981,OREGON,41,WHEAT,"1,260,000","1,300,000","286,914,000","74,330,000",59
1981,PENNSYLVANIA,42,WHEAT,"240,000","250,000","30,240,000","8,640,000",36
1981,SOUTH CAROLINA,45,WHEAT,"410,000","430,000","46,638,000","14,350,000",35
1981,SOUTH DAKOTA,46,WHEAT,"3,820,000","4,060,000","320,016,000","88,970,000",23.3
1981,TENNESSEE,47,WHEAT,"850,000","1,025,000","130,900,000","37,400,000",44
1981,TEXAS,48,WHEAT,"6,550,000","7,800,000","669,410,000","183,400,000",28
1981,UTAH,49,WHEAT,"265,000","282,000","34,732,000","9,340,000",35.2
1981,VIRGINIA,51,WHEAT,"390,000","420,000","57,314,000","17,160,000",44
1981,WASHINGTON,53,WHEAT,"3,050,000","3,180,000","666,666,000","168,350,000",55.2
1981,WEST VIRGINIA,54,WHEAT,"9,000","11,000","1,183,000","324,000",36
1981,WISCONSIN,55,WHEAT,"121,000","130,000","19,313,000","5,518,000",45.6
1981,WYOMING,56,WHEAT,"279,000","307,000","28,161,000","8,280,000",29.7
1980,ALABAMA,1,CORN,423000,540000,54821000,15228000,36
1980,ARIZONA,4,CORN,35000,50000,13650000,3500000,100
1980,ARKANSAS,5,CORN,37000,60000,3605000,1036000,28
1980,CALIFORNIA,6,CORN,270000,450000,147623000,36450000,135
1980,COLORADO,8,CORN,760000,970000,273524000,89680000,118
1980,CONNECTICUT,9,CORN,,61000,,,
1980,DELAWARE,10,CORN,177000,190000,46898000,12744000,72
1980,FLORIDA,12,CORN,328000,407000,54645000,16072000,49
1980,GEORGIA,13,CORN,1300000,1600000,188370000,54600000,42
1980,IDAHO,16,CORN,50000,146000,17588000,5250000,105
1980,ILLINOIS,17,CORN,11440000,11700000,3340709000,1063920000,93
1980,INDIANA,18,CORN,6280000,6450000,1905101000,602880000,96
1980,IOWA,19,CORN,13300000,14000000,4345110000,1463000000,110
1980,KANSAS,20,CORN,1180000,1700000,368254000,110920000,94
1980,KENTUCKY,21,CORN,1480000,1650000,347060000,103600000,70
1980,LOUISIANA,22,CORN,30000,50000,4830000,1380000,46
1980,MAINE,23,CORN,,45000,,,
1980,MARYLAND,24,CORN,640000,750000,168653000,46080000,72
1980,MASSACHUSETTS,25,CORN,,45000,,,
1980,MICHIGAN,26,CORN,2560000,2950000,741760000,243200000,95
1980,MINNESOTA,27,CORN,6290000,7250000,1738871000,610130000,97
1980,MISSISSIPPI,28,CORN,88000,170000,8131000,2464000,28
1980,MISSOURI,29,CORN,2070000,2600000,357655000,109710000,53
1980,MONTANA,30,CORN,8000,85000,2131000,592000,74
1980,NEBRASKA,31,CORN,7100000,7800000,1834640000,603500000,85
1980,NEW HAMPSHIRE,33,CORN,,30000,,,
1980,NEW JERSEY,34,CORN,118000,158000,31772000,8850000,75
1980,NEW MEXICO,35,CORN,75000,105000,24300000,6750000,90
1980,NEW YORK,36,CORN,730000,1350000,232863000,67890000,93
1980,NORTH CAROLINA,37,CORN,1730000,1900000,350844000,103800000,60
1980,NORTH DAKOTA,38,CORN,290000,700000,48273000,16820000,58
1980,OHIO,39,CORN,3900000,4150000,1379391000,440700000,113
1980,OKLAHOMA,40,CORN,75000,125000,18638000,5250000,70
1980,OREGON,41,CORN,13000,47000,5434000,1430000,110
1980,PENNSYLVANIA,42,CORN,1280000,1800000,347520000,96000000,75
1980,RHODE ISLAND,44,CORN,,5000,,,
1980,SOUTH CAROLINA,45,CORN,515000,585000,77126000,24720000,48
1980,SOUTH DAKOTA,46,CORN,2300000,3480000,346196000,121900000,53
1980,TENNESSEE,47,CORN,640000,810000,102746000,29440000,46
1980,TEXAS,48,CORN,1300000,1500000,402480000,117000000,90
1980,UTAH,49,CORN,15000,100000,5625000,1500000,100
1980,VERMONT,50,CORN,,109000,,,
1980,VIRGINIA,51,CORN,595000,830000,113883000,32725000,55
1980,WASHINGTON,53,CORN,88000,145000,42240000,11000000,125
1980,WEST VIRGINIA,54,CORN,64000,108000,18797000,5696000,89
1980,WISCONSIN,55,CORN,3350000,4200000,1031264000,348400000,104
1980,WYOMING,56,CORN,37000,87000,11126000,3589000,97
1980,ALABAMA,1,SOYBEANS,2100000,2200000,240345000,31500000,15
1980,ARKANSAS,5,SOYBEANS,4350000,4800000,516128000,65250000,15
1980,DELAWARE,10,SOYBEANS,260000,265000,41600000,5200000,20
1980,FLORIDA,12,SOYBEANS,460000,475000,79948000,10120000,22
1980,GEORGIA,13,SOYBEANS,1950000,2200000,178542000,23400000,12
1980,ILLINOIS,17,SOYBEANS,9350000,9400000,2386775000,313225000,33.5
1980,INDIANA,18,SOYBEANS,4380000,4400000,1198368000,157680000,36
1980,IOWA,19,SOYBEANS,8270000,8300000,2368859000,318395000,38.5
1980,KANSAS,20,SOYBEANS,1450000,1550000,181352000,23925000,16.5
1980,KENTUCKY,21,SOYBEANS,1600000,1650000,279000000,36000000,22.5
1980,LOUISIANA,22,SOYBEANS,3350000,3450000,527290000,67000000,20
1980,MARYLAND,24,SOYBEANS,390000,400000,74599000,9360000,24
1980,MICHIGAN,26,SOYBEANS,970000,980000,239755000,32010000,33
1980,MINNESOTA,27,SOYBEANS,4760000,4800000,1097561000,149940000,31.5
1980,MISSISSIPPI,28,SOYBEANS,3850000,4000000,482944000,61600000,16
1980,MISSOURI,29,SOYBEANS,5530000,5700000,1035105000,135485000,24.5
1980,NEBRASKA,31,SOYBEANS,1770000,1830000,384975000,53100000,30
1980,NEW JERSEY,34,SOYBEANS,194000,200000,27133000,3492000,18
1980,NEW YORK,36,SOYBEANS,19000,20000,3156000,456000,24
1980,NORTH CAROLINA,37,SOYBEANS,1930000,2030000,272014000,34740000,18
1980,NORTH DAKOTA,38,SOYBEANS,200000,210000,24640000,3500000,17.5
1980,OHIO,39,SOYBEANS,3760000,3800000,1040918000,135360000,36
1980,OKLAHOMA,40,SOYBEANS,300000,350000,22020000,3000000,10
1980,PENNSYLVANIA,42,SOYBEANS,130000,135000,24365000,3185000,24.5
1980,SOUTH CAROLINA,45,SOYBEANS,1600000,1700000,163280000,20800000,13
1980,SOUTH DAKOTA,46,SOYBEANS,770000,780000,144144000,20020000,26
1980,TENNESSEE,47,SOYBEANS,2550000,2650000,361692000,45900000,18
1980,TEXAS,48,SOYBEANS,630000,700000,106999000,13860000,22
1980,VIRGINIA,51,SOYBEANS,610000,620000,72468000,9150000,15
1980,WISCONSIN,55,SOYBEANS,330000,335000,80042000,10890000,33
1980,ALABAMA,1,WHEAT,"260,000","325,000","25,526,000","6,630,000",25.5
1980,ARIZONA,4,WHEAT,"215,000","225,000","69,852,000","17,200,000",80
1980,ARKANSAS,5,WHEAT,"865,000","950,000","124,249,000","32,870,000",38
1980,CALIFORNIA,6,WHEAT,"1,150,000","1,235,000","364,941,000","85,500,000",74.3
1980,COLORADO,8,WHEAT,"3,400,000","3,554,000","407,769,000","110,300,000",32.4
1980,DELAWARE,10,WHEAT,"27,000","33,000","4,212,000","1,080,000",40
1980,GEORGIA,13,WHEAT,"600,000","660,000","72,468,000","19,800,000",33
1980,IDAHO,16,WHEAT,"1,550,000","1,635,000","356,888,000","96,030,000",62
1980,ILLINOIS,17,WHEAT,"1,570,000","1,600,000","303,104,000","76,930,000",49
1980,INDIANA,18,WHEAT,"1,100,000","1,150,000","207,515,000","53,900,000",49
1980,IOWA,19,WHEAT,"92,000","100,000","13,460,000","3,496,000",38
1980,KANSAS,20,WHEAT,"12,000,000","13,000,000","1,587,600,000","420,000,000",35
1980,KENTUCKY,21,WHEAT,"350,000","450,000","53,226,000","13,825,000",39.5
1980,LOUISIANA,22,WHEAT,"67,000","100,000","7,129,000","1,876,000",28
1980,MARYLAND,24,WHEAT,"97,000","100,000","14,891,000","3,686,000",38
1980,MICHIGAN,26,WHEAT,"800,000","820,000","126,720,000","35,200,000",44
1980,MINNESOTA,27,WHEAT,"3,169,000","3,615,000","425,486,000","102,556,000",32.4
1980,MISSISSIPPI,28,WHEAT,"300,000","375,000","39,060,000","9,300,000",31
1980,MISSOURI,29,WHEAT,"2,070,000","2,200,000","336,458,000","89,010,000",43
1980,MONTANA,30,WHEAT,"5,100,000","5,970,000","510,962,000","119,800,000",23.5
1980,NEBRASKA,31,WHEAT,"2,850,000","3,000,000","413,706,000","108,300,000",38
1980,NEVADA,32,WHEAT,"29,000","32,000","6,840,000","1,800,000",62.1
1980,NEW JERSEY,34,WHEAT,"43,000","52,000","7,359,000","1,849,000",43
1980,NEW MEXICO,35,WHEAT,"500,000","650,000","39,900,000","10,500,000",21
1980,NEW YORK,36,WHEAT,"150,000","160,000","23,700,000","6,000,000",40
1980,NORTH CAROLINA,37,WHEAT,"400,000","425,000","52,500,000","14,000,000",35
1980,NORTH DAKOTA,38,WHEAT,"9,620,000","11,735,000","810,308,000","179,650,000",18.7
1980,OHIO,39,WHEAT,"1,370,000","1,400,000","273,219,000","67,130,000",49
1980,OKLAHOMA,40,WHEAT,"6,500,000","7,500,000","756,600,000","195,000,000",30
1980,OREGON,41,WHEAT,"1,350,000","1,410,000","313,470,000","77,400,000",57.3
1980,PENNSYLVANIA,42,WHEAT,"250,000","260,000","37,925,000","9,250,000",37
1980,SOUTH CAROLINA,45,WHEAT,"192,000","205,000","25,436,000","6,912,000",36
1980,SOUTH DAKOTA,46,WHEAT,"3,245,000","4,050,000","269,910,000","62,425,000",19.2
1980,TENNESSEE,47,WHEAT,"490,000","600,000","70,756,000","18,620,000",38
1980,TEXAS,48,WHEAT,"5,200,000","6,800,000","486,200,000","130,000,000",25
1980,UTAH,49,WHEAT,"272,000","292,000","35,105,000","8,942,000",32.9
1980,VIRGINIA,51,WHEAT,"286,000","317,000","40,952,000","10,582,000",37
1980,WASHINGTON,53,WHEAT,"3,160,000","3,320,000","650,493,000","160,220,000",50.7
1980,WEST VIRGINIA,54,WHEAT,"10,000","12,000","1,520,000","380,000",38
1980,WISCONSIN,55,WHEAT,"111,000","119,000","16,805,000","4,365,000",39.3
1980,WYOMING,56,WHEAT,"315,000","352,000","32,810,000","8,620,000",27.4
1979,ALABAMA,1,CORN,502000,570000,90335000,30622000,61
1979,ARIZONA,4,CORN,45000,60000,16250000,5175000,115
1979,ARKANSAS,5,CORN,35000,50000,5481000,2030000,58
1979,CALIFORNIA,6,CORN,260000,430000,99169000,30420000,117
1979,COLORADO,8,CORN,760000,1015000,244196000,96520000,127
1979,CONNECTICUT,9,CORN,,57000,,,
1979,DELAWARE,10,CORN,159000,172000,47032000,16218000,102
1979,FLORIDA,12,CORN,339000,401000,51206000,17967000,53
1979,GEORGIA,13,CORN,1550000,1670000,288145000,100750000,65
1979,IDAHO,16,CORN,50000,143000,12760000,4400000,88
1979,ILLINOIS,17,CORN,11050000,11300000,3606610000,1403350000,127
1979,INDIANA,18,CORN,6030000,6250000,1722168000,675360000,112
1979,IOWA,19,CORN,13100000,13750000,4026154000,1663700000,127
1979,KANSAS,20,CORN,1470000,1750000,431695000,171990000,117
1979,KENTUCKY,21,CORN,1300000,1440000,360672000,132600000,102
1979,LOUISIANA,22,CORN,41000,57000,6199000,2214000,54
1979,MAINE,23,CORN,,45000,,,
